,id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
1819,17725635022432177693,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,44dfa855,1f0bc64f,1,0,21768,320,50,2506,0,35,-1,157
1820,17740301551881895693,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,6f5e8325,ba04a9e3,1,0,21767,320,50,2506,0,35,100148,157
1821,17808224092957734153,0,14102212,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,327f4267,1aa0e912,1,0,21770,320,50,2507,0,35,-1,157
1822,17809452278676900741,0,14102212,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,edf9d3ff,779d90c2,1,0,14265,320,50,1526,2,169,100111,35
1823,17887734906361957661,0,14102212,1005,1,4407d527,c1e9c6cf,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,d787e91b,1,0,21770,320,50,2507,0,35,-1,157
1824,18046812193166058655,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,62104d5f,be74e6fe,1,0,21767,320,50,2506,0,35,100019,157
1825,18292518785100389750,1,14102212,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,88fad2ef,d787e91b,1,0,21769,320,50,2507,0,35,-1,157
1826,18317738567879775209,0,14102212,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7b5c9ba4,4ea23a13,1,0,21769,320,50,2507,0,35,100176,157
1827,2010281283504691148,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,65b3da91,2347f47a,0f2161f8,a99f214a,fc3f04bb,d25693ce,1,0,21768,320,50,2506,0,35,-1,157
1828,2063894978758499863,0,14102212,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9162435a,8a4875bd,1,0,21882,320,50,2526,0,35,100074,221
1829,2444429272558332122,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,a9d8d5c2,4ea23a13,1,0,21767,320,50,2506,0,35,100143,157
1830,2604551307220747164,0,14102212,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,84ebbcd4,1,0,17614,320,50,1993,2,1063,-1,33
1831,2619388305793599079,1,14102212,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5d9bf598,5db079b5,1,2,21770,320,50,2507,0,35,100176,157
1832,2904963064217004250,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,822e3f34,2347f47a,f95efa07,a99f214a,f1542531,cf28826a,1,0,21770,320,50,2507,0,35,-1,157
1833,3208097086654028700,0,14102212,1005,0,4e7614cf,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5bef3955,8ef046ab,1,0,21764,216,36,2506,0,35,-1,157
1834,347576518372865919,0,14102212,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,89db6867,dc15c87e,1,2,21770,320,50,2507,0,35,-1,157
1835,391263751020712023,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,f3d9ae8b,4ea23a13,1,0,20128,320,50,2303,2,39,-1,23
1836,3927170056090419523,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,134caf05,d25693ce,1,0,21768,320,50,2506,0,35,-1,157
1837,4286165711553541787,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,97e50af6,aaffed8f,1,0,21767,320,50,2506,0,35,-1,157
1838,4347825533533356892,0,14102212,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f6c12d34,225078da,1,0,21770,320,50,2507,0,35,100176,157
1839,4405706870367150861,0,14102212,1005,0,e9ca7d40,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f96a8d58,36a30aeb,1,0,21837,300,250,2523,0,35,100084,221
1840,4612002713392305077,1,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,a77b123d,6e5b2344,1,0,14265,320,50,1526,2,169,100111,35
1841,4802215134631058366,0,14102212,1005,1,222acd54,de0f0f82,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3edba3e1,1df52df3,1,0,21767,320,50,2506,0,35,100079,157
1842,4952716446073294084,0,14102212,1005,0,7697ed3e,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0353dc0e,8a4875bd,1,0,20366,320,50,2333,0,39,-1,157
1843,5136616577594769560,0,14102212,1010,1,85f751fd,c4e18dd6,50e219e0,c3cde8da,7801e8d9,0f2161f8,343ed11d,ea022a6b,7abbbd5c,4,3,20362,320,50,2333,0,39,-1,157
1844,52804887286172997,1,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,64945034,e1fc19b7,cfda8af0,1,0,1038,320,50,178,3,1327,100148,15
1845,5685056359832626699,1,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,66edb2bd,fa952a77,1,0,20277,320,50,2281,3,47,100182,42
1846,5855151199278265474,1,14102212,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,2ea0ffce,158e4944,1,0,21837,300,250,2523,0,35,100084,221
1847,610509260360661744,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,be08e7da,eb0966e4,1,0,21189,320,50,2424,1,161,100193,71
1848,63603923207394832,0,14102212,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e0cf48eb,3fecb32a,1,0,15701,320,50,1722,0,35,100083,79
1849,6409660443542934208,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,4d671891,2347f47a,0f2161f8,a99f214a,65782aa6,2891f384,1,0,21767,320,50,2506,0,35,-1,157
1850,6426703580586894933,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,4b08f369,2347f47a,0f2161f8,a99f214a,f203adcc,8f1db0bc,1,2,21768,320,50,2506,0,35,-1,157
1851,6482536033515122170,0,14102212,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,31466a03,a8d2c4cf,1,0,15706,320,50,1722,0,35,-1,79
1852,6598970717814584124,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,a9ca39b9,99e427c9,1,0,19743,320,50,2264,3,427,100000,61
1853,6936700082241886763,0,14102212,1005,0,bf67ee73,081b7abd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d0b3c5f6,84ebbcd4,1,0,20359,216,36,2333,0,39,-1,157
1854,7001337659559913976,0,14102212,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b40778f4,0fadd2fe,1,0,19015,300,250,2162,2,39,-1,33
1855,7015107422980483615,1,14102212,1002,0,15941585,a562b655,50e219e0,ecad2386,7801e8d9,07d7df22,7fac44d2,f252eaad,319a4d30,0,0,17893,320,50,2039,2,39,-1,32
1856,7531484932456226778,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,c50efc25,e8d6bd6d,1,0,21768,320,50,2506,0,35,-1,157
1857,7610969670004368345,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,b644d275,2347f47a,0f2161f8,a99f214a,74a352df,3bc980aa,1,0,21767,320,50,2506,0,35,-1,157
1858,7614305612642074248,0,14102212,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,79e6c4a2,d787e91b,1,0,21834,300,250,2523,0,35,-1,221
1859,7897948543412103485,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,439ee124,684581ce,1,0,21767,320,50,2506,0,35,-1,157
1860,8108223313145774845,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,dfd61bd8,c243deae,1,0,21767,320,50,2506,0,35,-1,157
1861,8295931320073716152,1,14102212,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,87939d2b,84ebbcd4,1,0,17653,300,250,1994,2,39,100084,33
1862,8396471620432589438,0,14102212,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,69c780b6,36531145,9e6d3278,4,2,15701,320,50,1722,0,35,-1,79
1863,8807907494682081853,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,ebb82ae3,2347f47a,f95efa07,a99f214a,1db284ae,cd5b1559,1,2,21767,320,50,2506,0,35,-1,157
1864,8979527402561250579,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,9b67ed71,edead9f4,1,0,21767,320,50,2506,0,35,-1,157
1865,9373572579700268403,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,fa8b6d03,2347f47a,0f2161f8,a99f214a,3182295e,5096d134,1,0,21767,320,50,2506,0,35,-1,157
1866,9378709606512986779,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,2c8f2d3f,2891f384,1,0,21767,320,50,2506,0,35,-1,157
1867,9401729187070608686,1,14102212,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b677587d,779d90c2,1,0,20093,300,250,2295,2,35,100081,23
1868,9566896056627660832,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,4b08f369,2347f47a,0f2161f8,a99f214a,8371397c,a2140f4f,1,0,21768,320,50,2506,0,35,-1,157
1869,10296356155858033651,0,14102213,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b21d1a3f,86030d43,1,0,19771,320,50,2227,0,679,100077,48
1870,10427341088553075381,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,4b08f369,2347f47a,0f2161f8,a99f214a,badc3a3b,8803c3d6,1,2,21767,320,50,2506,0,35,-1,157
1871,1048817176692448442,0,14102213,1002,0,bc871218,e07cc3b9,50e219e0,ecad2386,7801e8d9,07d7df22,58a4b2d3,ec080e06,6f7a55d2,0,0,5299,320,50,479,3,39,100077,23
1872,11081402299377400975,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,5be27f73,160c1b41,1,0,21767,320,50,2506,0,35,-1,157
1873,12181543398805234474,1,14102213,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a339591f,a5bce124,1,0,15704,320,50,1722,0,35,100084,79
1874,12247845751476605413,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,6f5e8325,ba04a9e3,1,0,21768,320,50,2506,0,35,100148,157
1875,12274849530752347317,0,14102213,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a7bb8b6f,1f0bc64f,1,0,17893,320,50,2039,2,39,100074,32
1876,12482106224281917042,0,14102213,1005,0,6ec06dbd,d262cf1e,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,a083a417,d6e0e6ff,1,0,17163,320,50,1955,3,163,100189,71
1877,12642058701886789412,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,16cc1a79,3de05cb4,1,2,21768,320,50,2506,0,35,-1,157
1878,13000625568279374311,0,14102213,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d7a99481,de19f57c,1,0,21875,320,50,2526,0,35,100076,221
1879,13110119256750163940,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,45aff1a2,5c620f04,d1327cf5,9b666d98,551c7bec,2e0de5da,1,2,21767,320,50,2506,0,35,100050,157
1880,13287001650339529680,1,14102213,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af4a9787,b4e612c1,1,0,17264,320,50,1872,3,39,-1,23
1881,13346931118302396480,1,14102213,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5a6646c5,d787e91b,1,0,15706,320,50,1722,0,35,-1,79
1882,13389308564493916177,0,14102213,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6b6c1736,4ea23a13,1,0,21831,320,50,2522,0,35,-1,221
1883,13394924293876816789,0,14102213,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f9cae870,2203a096,1,0,15707,320,50,1722,0,35,100084,79
1884,13723583989005241182,0,14102213,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ad36299c,76f67383,1,0,15699,320,50,1722,0,35,100084,79
1885,1374978792130170372,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,1699d6a0,ecb851b2,1,0,21767,320,50,2506,0,35,-1,157
1886,13817384260440720432,1,14102213,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,cb9c18da,1aa0e912,1,0,21836,300,250,2523,0,35,-1,221
1887,1391380641882409422,0,14102213,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7fae7bec,225078da,1,0,21769,320,50,2507,0,35,-1,157
1888,14607601565689999684,0,14102213,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e3f3e3c4,76dc4769,1,0,21878,320,50,2526,0,35,100081,221
1889,14749635775099772630,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,2b1d7ea7,2347f47a,0f2161f8,a99f214a,44421b6e,2891f384,1,0,21767,320,50,2506,0,35,100143,157
1890,14855858932711640321,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,cf9effdd,45fbca85,1,2,21770,320,50,2507,0,35,100194,157
1891,15025678402467045275,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,2759b503,a8964a12,1,0,21768,320,50,2506,0,35,100019,157
1892,15149057585880514197,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,2599f47c,a0b262c6,1,2,21767,320,50,2506,0,35,-1,157
1893,15270189348410480057,0,14102213,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1693d9ca,597ff2d3,1,2,17163,320,50,1955,3,163,100190,71
1894,15348090487986017232,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,459ef97c,c229fd9a,1,0,21767,320,50,2506,0,35,-1,157
1895,15855903039308493447,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,d4b56a0c,b9528b13,0f2161f8,a99f214a,e2d548dd,a1a7a957,1,0,18925,320,50,1926,2,39,-1,13
1896,16285311671132207949,0,14102213,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,16cbe8a4,649e7a14,1,0,16615,320,50,1863,3,39,-1,23
1897,16354063030748488407,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,c1f21ce8,c5d4327c,84ebbcd4,1,0,21772,300,50,2507,0,35,-1,157
1898,16537290859247146998,0,14102213,1005,0,f6cba1bd,5c9c05b7,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4161ba04,8a4875bd,1,0,21767,320,50,2506,0,35,100075,157
1899,1677392388777661776,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,2b43a017,945dd5c4,1,0,20632,320,50,2374,3,39,100119,23
1900,16925088717060186107,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,50dbec7e,813f3323,0f2161f8,a99f214a,554fe135,b13341d8,1,2,21768,320,50,2506,0,35,-1,157
1901,16957626039614710079,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,93d786c6,2347f47a,0f2161f8,a99f214a,cf613a06,5db079b5,1,2,21739,320,480,2502,0,35,-1,221
1902,17030164888932789955,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,38b69ceb,a1a7a957,1,0,21769,320,50,2507,0,35,100176,157
1903,17071158789153759122,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,3bfa19cb,2347f47a,0f2161f8,85e2e088,0964b4bd,d6e0e6ff,1,0,21767,320,50,2506,0,35,100148,157
1904,1710822670481152501,0,14102213,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,45f5e497,d787e91b,1,0,21770,320,50,2507,0,35,-1,157
1905,17637324238967056188,0,14102213,1005,0,fec6e632,ace5b8fd,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,88aedc4f,ab4085d5,1,0,21768,320,50,2506,0,35,100148,157
1906,18428047570874674127,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,1d61f442,d787e91b,1,0,21770,320,50,2507,0,35,100176,157
1907,190481372124544817,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,beb4afd2,2347f47a,f95efa07,a99f214a,ef919432,a8735f2a,1,0,21769,320,50,2507,0,35,-1,157
1908,2140179713954005334,0,14102213,1005,0,586f5b14,bd694c06,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b4a376db,779d90c2,1,0,15702,320,50,1722,0,35,-1,79
1909,2292186452192846743,0,14102213,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,86018217,ecb851b2,1,0,21883,320,50,2526,0,35,100081,221
1910,2402759565001028066,0,14102213,1005,0,4e7614cf,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0e713a7d,8ef046ab,1,0,21764,216,36,2506,0,35,100079,157
1911,265215346280708809,1,14102213,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a5c157c4,36d749e5,1,0,15702,320,50,1722,0,35,-1,79
1912,3311552570510418118,0,14102213,1005,0,ff61c6a9,39b3d1ff,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c2ca4073,8a4875bd,1,0,20352,320,50,2333,0,39,-1,157
1913,367374090850175699,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,738e0c50,8cfcb2bc,6715887e,1,0,4687,320,50,423,2,39,100148,32
1914,383357563950404067,0,14102213,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,20bb38fd,375c3d47,1,0,21894,320,50,2526,0,35,100074,221
1915,3842548883496463524,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,d0b7e6a4,c464aa46,1,0,21768,320,50,2506,0,35,100144,157
1916,393656965352087155,0,14102213,1005,0,0aab7161,660aeadc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2ecab302,84ebbcd4,1,0,15701,320,50,1722,0,35,100083,79
1917,4088271038615823869,0,14102213,1005,0,4e7614cf,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b827a827,8ef046ab,1,0,21764,216,36,2506,0,35,100075,157
1918,4351406397135566656,0,14102213,1005,0,dcc019de,250469f8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d251bf32,6e1e2240,1,0,21768,320,50,2506,0,35,100077,157
1919,4418886238155477806,1,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,fe694ce5,85066eb7,1,0,21768,320,50,2506,0,35,100111,157
1920,4870311194885857624,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,3bfa19cb,2347f47a,0f2161f8,1a7d0f75,b4a0ec64,ecb851b2,1,0,21767,320,50,2506,0,35,100079,157
1921,491813073272220123,0,14102213,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b2fa1396,8f1db0bc,1,2,21768,320,50,2506,0,35,100111,157
1922,5395782819924730754,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,fa8b6d03,2347f47a,0f2161f8,a99f214a,3182295e,5096d134,1,0,21767,320,50,2506,0,35,-1,157
1923,5426931840463306347,1,14102213,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9b1fe278,43a30462,1,0,15707,320,50,1722,0,35,-1,79
1924,5891366470346945228,0,14102213,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,782903c9,db1d05df,1,0,21770,320,50,2507,0,35,100176,157
1925,5910707079093954707,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,f1f93810,2347f47a,0f2161f8,a99f214a,e155cf56,3919eb94,1,0,21768,320,50,2506,0,35,-1,157
1926,5947920068484174828,0,14102213,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,23efb608,8a4875bd,1,0,21875,320,50,2526,0,35,-1,221
1927,6470858997294352516,0,14102213,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a58bc3ed,8a4875bd,1,0,15699,320,50,1722,0,35,100083,79
1928,6495917215750895508,0,14102213,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,136067af,bf160cf9,1,0,17753,320,50,1993,2,1063,100084,33
1929,707283038651821380,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,4b08f369,2347f47a,0f2161f8,a99f214a,fa4dfcd4,0dedddc5,1,2,21768,320,50,2506,0,35,-1,157
1930,7117006505951267872,0,14102213,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,098deb13,8a4875bd,1,0,21893,320,50,2526,0,35,100077,221
1931,7129976000969577644,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,fa8b6d03,2347f47a,0f2161f8,a99f214a,3182295e,5096d134,1,0,21767,320,50,2506,0,35,-1,157
1932,732867702965429708,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,2513bf29,b0070d9a,8a4875bd,1,0,20633,320,50,2374,3,39,-1,23
1933,735490167022691692,0,14102213,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f0b3d0e6,5096d134,1,0,15707,320,50,1722,0,35,100083,79
1934,7465993970868725541,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,639f1118,d9b5648e,0f2161f8,a99f214a,72e5165c,99e427c9,1,0,20508,320,50,2351,3,163,100020,61
1935,7702404197730927209,1,14102213,1010,1,85f751fd,c4e18dd6,50e219e0,495d447f,7801e8d9,0f2161f8,4ce4be32,06e015a6,f07e20f8,4,3,16011,320,50,1769,0,673,-1,101
1936,7906339400940049769,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,f9daa240,21b5fb3d,1,2,21767,320,50,2506,0,35,-1,157
1937,8270937651699502824,0,14102213,1005,0,bf67ee73,081b7abd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,15f51018,ee007ad3,1,0,20352,320,50,2333,0,39,-1,157
1938,83925328386168872,1,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a5600638,376b8031,fa61e8fe,1,0,4687,320,50,423,2,39,100148,32
1939,8460550024749248101,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,d9efcb07,dc15c87e,1,2,21767,320,50,2506,0,35,-1,157
1940,8519224141971101305,0,14102213,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a00dda15,945dd5c4,1,0,21764,216,36,2506,0,35,100077,157
1941,9229355433010376819,0,14102213,1005,0,f4959604,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b09c046f,88fe1d5d,1,0,21770,320,50,2507,0,35,-1,157
1942,9288808155774824659,0,14102213,1005,0,e5260f30,ac22705c,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f7e0fa1d,a0f5f879,1,0,21768,320,50,2506,0,35,100148,157
1943,953359589104584170,0,14102213,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af9205f9,3bb1ddd7,1,0,9478,320,50,906,3,1451,100156,61
1944,9659371156114059856,0,14102213,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,99dd5b08,293291c1,1,0,15699,320,50,1722,0,35,100083,79
1945,10444726911573483433,0,14102214,1005,0,4b0f0061,7195bdd6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e17e6ffa,da10f4da,1,0,15840,320,50,1741,3,171,100112,100
1946,10482618673893024684,0,14102214,1005,0,85f751fd,c4e18dd6,50e219e0,fb7c70a3,d9b5648e,0f2161f8,5aacbf9d,8914bb40,aad45b01,1,0,21965,320,50,2462,0,175,100161,116
1947,10740733890075773791,0,14102214,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,23e6d03f,07010bb6,04f5b394,1,0,1037,320,50,178,3,1327,100148,15
1948,11311775383437022700,0,14102214,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a8536f3a,61a97be8,1,0,15708,320,50,1722,0,35,-1,79
1949,11361251949250886612,0,14102214,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af62faf4,3bb1ddd7,1,0,9478,320,50,906,3,1451,100156,61
1950,11727753522821597306,0,14102214,1005,0,85f751fd,c4e18dd6,50e219e0,a0a45985,885c7f3f,0f2161f8,a99f214a,0d3075da,7abbbd5c,1,0,20633,320,50,2374,3,39,-1,23
1951,1283751794968254037,0,14102214,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,02efb58b,1f0bc64f,1,0,17014,320,50,1872,3,39,-1,23
1952,13519191447627470740,0,14102214,1002,0,69bc54b5,dae63c6b,50e219e0,ecad2386,7801e8d9,07d7df22,dd92c8f2,6a5b6f0d,0e88538f,0,0,21789,320,50,2512,2,303,-1,52
1953,13642124771299415745,0,14102214,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,0bc32218,a9e0c3ab,1,0,19015,300,250,2162,2,39,-1,33
